Date,Close,ticker,Close,ticker,Close,ticker,Close,ticker,Close,ticker
2024-08-08,73400,005930,163400,000660,38450,035720,236500,005380,162700,035420
2024-08-07,74700,005930,169300,000660,38300,035720,236000,005380,162700,035420
2024-08-06,72500,005930,163700,000660,38000,035720,235000,005380,158400,035420
2024-08-05,71400,005930,156100,000660,36300,035720,224000,005380,156100,035420
2024-08-02,79600,005930,173200,000660,39550,035720,244000,005380,171400,035420
2024-08-01,83100,005930,193300,000660,39800,035720,253500,005380,175000,035420
2024-07-31,83900,005930,194600,000660,39200,035720,249000,005380,174000,035420
2024-07-30,81000,005930,188900,000660,39050,035720,250000,005380,173300,035420
2024-07-29,81200,005930,195600,000660,39950,035720,255500,005380,175000,035420
2024-07-26,80900,005930,191800,000660,39800,035720,243500,005380,174800,035420
2024-07-25,80400,005930,190000,000660,40550,035720,251500,005380,178000,035420
2024-07-24,82000,005930,208500,000660,39550,035720,258500,005380,171700,035420
2024-07-23,83900,005930,205000,000660,38850,035720,263500,005380,170600,035420
2024-07-22,83000,005930,205000,000660,41050,035720,255000,005380,172700,035420
2024-07-19,84400,005930,209500,000660,41350,035720,258500,005380,172200,035420
2024-07-18,86900,005930,212500,000660,41150,035720,260500,005380,174900,035420
2024-07-17,86700,005930,220500,000660,41200,035720,268500,005380,173400,035420
2024-07-16,87700,005930,233000,000660,40900,035720,274500,005380,171600,035420
2024-07-15,86700,005930,230000,000660,41900,035720,268500,005380,176300,035420
2024-07-12,84400,005930,233000,000660,42250,035720,271500,005380,174800,035420
2024-07-11,87600,005930,241000,000660,42350,035720,278500,005380,176100,035420
2024-07-10,87800,005930,239000,000660,42750,035720,274500,005380,177500,035420
2024-07-09,87800,005930,238500,000660,42450,035720,274500,005380,170700,035420
2024-07-08,87400,005930,233500,000660,42400,035720,283000,005380,170500,035420
2024-07-05,87100,005930,236000,000660,41500,035720,281000,005380,168100,035420
2024-07-04,84600,005930,230000,000660,40300,035720,277500,005380,159800,035420
2024-07-03,81800,005930,236000,000660,40100,035720,276000,005380,159800,035420
2024-07-02,81800,005930,232000,000660,40000,035720,272500,005380,159900,035420
2024-07-01,81800,005930,235500,000660,41000,035720,286000,005380,162900,035420
2024-06-28,81500,005930,236500,000660,40650,035720,295000,005380,166900,035420
2024-06-27,81600,005930,236500,000660,40400,035720,298000,005380,165400,035420
2024-06-26,81300,005930,237000,000660,41600,035720,289500,005380,168400,035420
2024-06-25,80800,005930,225000,000660,41000,035720,288500,005380,166400,035420
2024-06-24,80600,005930,223000,000660,42050,035720,281000,005380,168900,035420
2024-06-21,80000,005930,234000,000660,43150,035720,280000,005380,167600,035420
2024-06-20,81600,005930,237500,000660,42400,035720,285500,005380,167200,035420
2024-06-19,81200,005930,233500,000660,42800,035720,286500,005380,167900,035420
2024-06-18,79800,005930,234500,000660,42300,035720,283000,005380,166800,035420
2024-06-17,78100,005930,223000,000660,42400,035720,278500,005380,166100,035420
2024-06-14,79600,005930,221000,000660,43900,035720,268000,005380,169900,035420
2024-06-13,78600,005930,222000,000660,43650,035720,269000,005380,169900,035420
2024-06-12,76500,005930,215000,000660,43050,035720,270000,005380,168400,035420
2024-06-11,75200,005930,212500,000660,43150,035720,271000,005380,170200,035420
2024-06-10,75700,005930,208000,000660,43100,035720,267500,005380,170700,035420
2024-06-07,77300,005930,207500,000660,44250,035720,265000,005380,175400,035420
2024-06-05,77400,005930,193700,000660,44550,035720,264000,005380,177100,035420
2024-06-04,75300,005930,193300,000660,44600,035720,259000,005380,176800,035420
2024-06-03,75700,005930,194200,000660,44300,035720,265000,005380,172700,035420
2024-05-31,73500,005930,189200,000660,43300,035720,253000,005380,170200,035420
2024-05-30,73500,005930,195700,000660,43650,035720,257000,005380,170400,035420
2024-05-29,75200,005930,202500,000660,43750,035720,261000,005380,175300,035420
2024-05-28,77600,005930,202500,000660,45100,035720,265000,005380,177400,035420
2024-05-27,77200,005930,201500,000660,45850,035720,265500,005380,179000,035420
2024-05-24,75900,005930,198600,000660,44450,035720,267500,005380,179000,035420
2024-05-23,78300,005930,200000,000660,45450,035720,271500,005380,182100,035420
2024-05-22,77700,005930,197700,000660,45800,035720,277000,005380,182600,035420
2024-05-21,78400,005930,192000,000660,45950,035720,253000,005380,183200,035420
2024-05-20,78900,005930,190100,000660,46050,035720,250500,005380,184000,035420
2024-05-17,77400,005930,189900,000660,46450,035720,244000,005380,187300,035420
2024-05-16,78200,005930,193000,000660,46800,035720,247000,005380,188500,035420
2024-05-14,78300,005930,185300,000660,46650,035720,246500,005380,184400,035420
2024-05-13,78400,005930,183800,000660,47000,035720,245000,005380,184300,035420
2024-05-10,79200,005930,179900,000660,47800,035720,241500,005380,188600,035420
2024-05-09,79700,005930,175400,000660,48600,035720,237000,005380,188300,035420
2024-05-08,81300,005930,178000,000660,49800,035720,242000,005380,190900,035420
2024-05-07,81300,005930,179600,000660,49700,035720,242000,005380,194800,035420
2024-05-03,77600,005930,173200,000660,49200,035720,241000,005380,194600,035420
2024-05-02,78000,005930,173600,000660,48300,035720,249000,005380,188800,035420
2024-04-30,77500,005930,174200,000660,48600,035720,251000,005380,184400,035420
2024-04-29,76700,005930,175900,000660,48500,035720,251500,005380,184700,035420
2024-04-26,76700,005930,177800,000660,47300,035720,249500,005380,181500,035420
2024-04-25,76300,005930,170600,000660,47400,035720,250000,005380,182700,035420
2024-04-24,78600,005930,179800,000660,48100,035720,252500,005380,183700,035420
2024-04-23,75500,005930,171000,000660,47500,035720,249500,005380,180100,035420
2024-04-22,76100,005930,171600,000660,49000,035720,245000,005380,180900,035420
2024-04-19,77600,005930,173300,000660,48600,035720,235000,005380,182400,035420
2024-04-18,79600,005930,182300,000660,49100,035720,231000,005380,180700,035420
2024-04-17,78900,005930,178700,000660,46900,035720,233500,005380,179600,035420
2024-04-16,80000,005930,179100,000660,46750,035720,242000,005380,179500,035420
2024-04-15,82200,005930,188200,000660,47750,035720,241500,005380,182800,035420
2024-04-12,83700,005930,187400,000660,47850,035720,238000,005380,185900,035420
2024-04-11,84100,005930,188400,000660,48050,035720,241000,005380,183600,035420
2024-04-09,83600,005930,182900,000660,49250,035720,228000,005380,189000,035420
2024-04-08,84500,005930,181200,000660,49150,035720,232500,005380,189900,035420
2024-04-05,84500,005930,182800,000660,48750,035720,225500,005380,193100,035420
2024-04-04,85300,005930,188000,000660,49300,035720,226000,005380,194300,035420
2024-04-03,84100,005930,179200,000660,51000,035720,216000,005380,193400,035420
2024-04-02,85000,005930,186300,000660,51200,035720,220000,005380,192000,035420
2024-04-01,82000,005930,185500,000660,53800,035720,227500,005380,194300,035420
2024-03-29,82400,005930,183000,000660,53700,035720,233000,005380,187400,035420
2024-03-28,80800,005930,178200,000660,54400,035720,237000,005380,187100,035420
2024-03-27,79800,005930,181200,000660,54800,035720,244000,005380,189300,035420
2024-03-26,79900,005930,176600,000660,54900,035720,240500,005380,188900,035420
2024-03-25,78200,005930,169400,000660,53800,035720,239500,005380,188000,035420
2024-03-22,78900,005930,169800,000660,53600,035720,243500,005380,188900,035420
2024-03-21,79300,005930,170000,000660,53600,035720,252000,005380,184400,035420
2024-03-20,76900,005930,156500,000660,52900,035720,241000,005380,183100,035420
2024-03-19,72800,005930,160200,000660,52000,035720,237500,005380,182600,035420
2024-03-18,72800,005930,164300,000660,53000,035720,242500,005380,184100,035420
2024-03-15,72300,005930,161200,000660,54100,035720,243500,005380,186100,035420
2024-03-14,74300,005930,161900,000660,54900,035720,251500,005380,186800,035420
2024-03-13,74100,005930,163600,000660,54600,035720,248500,005380,188400,035420
2024-03-12,73300,005930,165700,000660,55800,035720,241500,005380,190500,035420
2024-03-11,72400,005930,166600,000660,54600,035720,243500,005380,189900,035420
2024-03-08,73300,005930,171900,000660,53200,035720,253000,005380,188000,035420
2024-03-07,72200,005930,164900,000660,52900,035720,250000,005380,189000,035420
2024-03-06,72900,005930,162900,000660,51900,035720,251000,005380,189800,035420
2024-03-05,73700,005930,165800,000660,51700,035720,249000,005380,188700,035420
2024-03-04,74900,005930,166500,000660,53100,035720,255500,005380,192000,035420
2024-02-29,73400,005930,156200,000660,53300,035720,250500,005380,195000,035420
2024-02-28,73200,005930,158000,000660,55600,035720,248000,005380,204000,035420
2024-02-27,72900,005930,153800,000660,56800,035720,238500,005380,200000,035420
2024-02-26,72800,005930,161800,000660,57100,035720,239000,005380,199900,035420
2024-02-23,72900,005930,161400,000660,57100,035720,244000,005380,200500,035420
2024-02-22,73100,005930,156500,000660,57900,035720,243500,005380,202000,035420
2024-02-21,73000,005930,149000,000660,58000,035720,239500,005380,202500,035420
2024-02-20,73300,005930,149600,000660,58700,035720,242000,005380,202500,035420
2024-02-19,73800,005930,151300,000660,58200,035720,252500,005380,203500,035420
2024-02-16,72800,005930,146800,000660,58400,035720,252500,005380,205000,035420
2024-02-15,73000,005930,148700,000660,59200,035720,240000,005380,203500,035420
2024-02-14,74000,005930,148700,000660,54900,035720,245500,005380,202500,035420
2024-02-13,75200,005930,150000,000660,54700,035720,249000,005380,205000,035420
2024-02-08,74100,005930,142800,000660,54000,035720,250000,005380,206000,035420
2024-02-07,75000,005930,138000,000660,53800,035720,245000,005380,204500,035420
2024-02-06,74400,005930,138000,000660,54000,035720,235500,005380,205500,035420
2024-02-05,74300,005930,132300,000660,55000,035720,238000,005380,208000,035420
2024-02-02,75200,005930,134900,000660,56300,035720,227000,005380,221500,035420
2024-02-01,73600,005930,132700,000660,52700,035720,208000,005380,202500,035420
2024-01-31,72700,005930,134700,000660,52500,035720,194600,005380,200500,035420
2024-01-30,74300,005930,136900,000660,54300,035720,190000,005380,209500,035420
2024-01-29,74400,005930,135000,000660,55300,035720,195600,005380,212000,035420
2024-01-26,73400,005930,136000,000660,56600,035720,187300,005380,216500,035420
2024-01-25,74100,005930,137400,000660,56000,035720,188700,005380,213500,035420
2024-01-24,74000,005930,141500,000660,56700,035720,185000,005380,218000,035420
2024-01-23,75200,005930,140800,000660,57700,035720,184800,005380,218000,035420
2024-01-22,75100,005930,142600,000660,56400,035720,180100,005380,217000,035420
2024-01-19,74700,005930,141300,000660,57600,035720,181700,005380,215500,035420
